code,name,fy,metric,first_value,first_as_of,latest_value,latest_as_of,revisions
7128,UNISOL Holdings Corporation,FY2026,dps,101.0,2026-02-13,101.0,2026-05-11,0
7128,UNISOL Holdings Corporation,FY2026,eps,87.93,2026-02-13,87.93,2026-05-11,0
7128,UNISOL Holdings Corporation,FY2026,net_profit,2100000000.0,2026-02-13,2100000000.0,2026-05-11,0
7128,UNISOL Holdings Corporation,FY2026,net_sales,165000000000.0,2026-02-13,165000000000.0,2026-05-11,0
7128,UNISOL Holdings Corporation,FY2026,operating_profit,3400000000.0,2026-02-13,3400000000.0,2026-05-11,0
7128,UNISOL Holdings Corporation,FY2026,ordinary_profit,4100000000.0,2026-02-13,4100000000.0,2026-05-11,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2025,dps,60.0,2024-08-06,70.0,2025-02-07,1
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2025,eps,325.07,2024-08-06,324.6,2025-02-07,1
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2025,net_profit,9000000000.0,2024-08-06,9000000000.0,2025-02-07,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2025,net_sales,900000000000.0,2024-08-06,900000000000.0,2025-02-07,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2025,operating_profit,17000000000.0,2024-08-06,17000000000.0,2025-02-07,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2025,ordinary_profit,18000000000.0,2024-08-06,18000000000.0,2025-02-07,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2026,dps,70.0,2025-05-09,70.0,2026-02-05,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2026,eps,360.67,2025-05-09,360.16,2026-02-05,1
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2026,net_profit,10000000000.0,2025-05-09,10000000000.0,2026-02-05,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2026,net_sales,1060000000000.0,2025-05-09,1060000000000.0,2026-02-05,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2026,operating_profit,19000000000.0,2025-05-09,19000000000.0,2026-02-05,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2026,ordinary_profit,20000000000.0,2025-05-09,20000000000.0,2026-02-05,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2027,dps,80.0,2026-05-08,80.0,2026-05-08,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2027,eps,450.19,2026-05-08,450.19,2026-05-08,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2027,net_profit,12500000000.0,2026-05-08,12500000000.0,2026-05-08,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2027,net_sales,1200000000000.0,2026-05-08,1200000000000.0,2026-05-08,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2027,operating_profit,22000000000.0,2026-05-08,22000000000.0,2026-05-08,0
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",FY2027,ordinary_profit,23000000000.0,2026-05-08,23000000000.0,2026-05-08,0
7148,"Financial Partners Group Co.,Ltd.",FY2024,dps,105.85,2024-07-31,105.85,2024-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2024,eps,211.29,2024-07-31,211.29,2024-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2024,net_profit,18000000000.0,2024-07-31,18000000000.0,2024-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2024,net_sales,99500000000.0,2024-07-31,99500000000.0,2024-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2024,operating_profit,25600000000.0,2024-07-31,25600000000.0,2024-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2024,ordinary_profit,26000000000.0,2024-07-31,26000000000.0,2024-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2025,dps,130.4,2024-10-31,130.4,2025-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2025,eps,260.36,2024-10-31,261.94,2025-07-31,2
7148,"Financial Partners Group Co.,Ltd.",FY2025,net_profit,22000000000.0,2024-10-31,22000000000.0,2025-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2025,net_sales,123500000000.0,2024-10-31,123500000000.0,2025-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2025,operating_profit,31700000000.0,2024-10-31,31700000000.0,2025-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2025,ordinary_profit,31700000000.0,2024-10-31,31700000000.0,2025-07-31,0
7148,"Financial Partners Group Co.,Ltd.",FY2026,dps,125.4,2025-10-30,92.7,2026-04-28,1
7148,"Financial Partners Group Co.,Ltd.",FY2026,eps,250.8,2025-10-30,185.27,2026-04-28,1
7148,"Financial Partners Group Co.,Ltd.",FY2026,net_profit,21000000000.0,2025-10-30,15513000000.0,2026-04-28,1
7148,"Financial Partners Group Co.,Ltd.",FY2026,net_sales,130500000000.0,2025-10-30,82876000000.0,2026-04-28,1
7148,"Financial Partners Group Co.,Ltd.",FY2026,operating_profit,30400000000.0,2025-10-30,23157000000.0,2026-04-28,1
7148,"Financial Partners Group Co.,Ltd.",FY2026,ordinary_profit,30600000000.0,2025-10-30,22860000000.0,2026-04-28,1
7157,LIFENET INSURANCE COMPANY,FY2025,dps,0.0,2024-08-14,0.0,2025-02-12,0
7157,LIFENET INSURANCE COMPANY,FY2025,net_profit,6200000000.0,2024-08-14,6200000000.0,2025-02-12,0
7157,LIFENET INSURANCE COMPANY,FY2026,dps,0.0,2025-05-14,0.0,2026-02-12,0
7157,LIFENET INSURANCE COMPANY,FY2026,net_profit,6900000000.0,2025-05-14,7800000000.0,2026-02-12,1
7157,LIFENET INSURANCE COMPANY,FY2027,dps,0.0,2026-05-13,0.0,2026-05-13,0
7157,LIFENET INSURANCE COMPANY,FY2027,net_profit,8200000000.0,2026-05-13,8200000000.0,2026-05-13,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2025,dps,197.0,2024-08-06,197.0,2025-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2025,eps,439.27,2024-08-06,442.28,2025-02-05,1
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2025,net_profit,30000000000.0,2024-08-06,30000000000.0,2025-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2025,net_sales,55700000000.0,2024-08-06,55700000000.0,2025-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2025,operating_profit,40600000000.0,2024-08-06,40600000000.0,2025-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2025,ordinary_profit,43200000000.0,2024-08-06,43200000000.0,2025-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2026,dps,115.0,2025-05-08,115.0,2026-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2026,eps,231.11,2025-05-08,233.77,2026-02-05,2
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2026,net_profit,31200000000.0,2025-05-08,31200000000.0,2026-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2026,net_sales,59200000000.0,2025-05-08,59200000000.0,2026-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2026,operating_profit,41600000000.0,2025-05-08,41600000000.0,2026-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2026,ordinary_profit,45100000000.0,2025-05-08,45100000000.0,2026-02-05,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2027,dps,123.0,2026-05-08,123.0,2026-05-08,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2027,eps,246.12,2026-05-08,246.12,2026-05-08,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2027,net_profit,32700000000.0,2026-05-08,32700000000.0,2026-05-08,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2027,net_sales,60600000000.0,2026-05-08,60600000000.0,2026-05-08,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2027,operating_profit,42000000000.0,2026-05-08,42000000000.0,2026-05-08,0
7164,"ZENKOKU HOSHO Co.,Ltd.",FY2027,ordinary_profit,47200000000.0,2026-05-08,47200000000.0,2026-05-08,0
7167,"Mebuki Financial Group,Inc.",FY2025,dps,14.0,2024-08-05,16.0,2025-02-07,1
7167,"Mebuki Financial Group,Inc.",FY2025,eps,51.87,2024-08-05,56.14,2025-02-07,1
7167,"Mebuki Financial Group,Inc.",FY2025,net_profit,52000000000.0,2024-08-05,56000000000.0,2025-02-07,1
7167,"Mebuki Financial Group,Inc.",FY2025,ordinary_profit,75000000000.0,2024-08-05,80000000000.0,2025-02-07,1
7167,"Mebuki Financial Group,Inc.",FY2026,dps,24.0,2025-05-12,26.0,2026-02-06,1
7167,"Mebuki Financial Group,Inc.",FY2026,eps,74.26,2025-05-12,79.34,2026-02-06,3
7167,"Mebuki Financial Group,Inc.",FY2026,net_profit,70000000000.0,2025-05-12,75000000000.0,2026-02-06,1
7167,"Mebuki Financial Group,Inc.",FY2026,ordinary_profit,100000000000.0,2025-05-12,106000000000.0,2026-02-06,1
7167,"Mebuki Financial Group,Inc.",FY2027,dps,40.0,2026-05-13,40.0,2026-05-13,0
7167,"Mebuki Financial Group,Inc.",FY2027,eps,101.21,2026-05-13,101.21,2026-05-13,0
7167,"Mebuki Financial Group,Inc.",FY2027,net_profit,95000000000.0,2026-05-13,95000000000.0,2026-05-13,0
7167,"Mebuki Financial Group,Inc.",FY2027,ordinary_profit,139000000000.0,2026-05-13,139000000000.0,2026-05-13,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2024,dps,24.0,2024-07-31,24.0,2024-10-31,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2024,eps,117.39,2024-07-17,107.47,2024-10-31,1
7172,"Japan Investment Adviser Co.,Ltd.",FY2024,net_profit,7100000000.0,2024-07-17,6500000000.0,2024-10-31,1
7172,"Japan Investment Adviser Co.,Ltd.",FY2024,net_sales,28900000000.0,2024-07-17,28900000000.0,2024-10-31,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2024,operating_profit,10500000000.0,2024-07-17,12000000000.0,2024-10-31,1
7172,"Japan Investment Adviser Co.,Ltd.",FY2024,ordinary_profit,10900000000.0,2024-07-17,10000000000.0,2024-10-31,1
7172,"Japan Investment Adviser Co.,Ltd.",FY2025,dps,87.0,2025-02-07,87.0,2025-10-31,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2025,eps,173.61,2025-02-07,173.41,2025-10-31,1
7172,"Japan Investment Adviser Co.,Ltd.",FY2025,net_profit,10500000000.0,2025-02-07,10500000000.0,2025-10-31,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2025,net_sales,36870000000.0,2025-02-07,36870000000.0,2025-10-31,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2025,operating_profit,18120000000.0,2025-02-07,18120000000.0,2025-10-31,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2025,ordinary_profit,15840000000.0,2025-02-07,15840000000.0,2025-10-31,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2026,dps,108.0,2026-02-10,108.0,2026-04-30,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2026,eps,214.72,2026-02-10,214.72,2026-04-30,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2026,net_profit,13000000000.0,2026-02-10,13000000000.0,2026-04-30,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2026,net_sales,48960000000.0,2026-02-10,48960000000.0,2026-04-30,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2026,operating_profit,23580000000.0,2026-02-10,23580000000.0,2026-04-30,0
7172,"Japan Investment Adviser Co.,Ltd.",FY2026,ordinary_profit,19670000000.0,2026-02-10,19670000000.0,2026-04-30,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2025,dps,150.0,2024-07-29,150.0,2026-03-05,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2025,eps,798.92,2024-07-29,798.92,2026-03-05,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2025,net_profit,24500000000.0,2024-07-29,24500000000.0,2026-03-05,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2025,ordinary_profit,32100000000.0,2024-07-29,32100000000.0,2026-03-05,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2026,dps,170.0,2025-05-01,170.0,2026-03-05,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2026,eps,1071.21,2025-05-01,1071.21,2026-03-05,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2026,net_profit,33000000000.0,2025-05-01,33000000000.0,2026-03-05,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2026,ordinary_profit,47000000000.0,2025-05-01,47000000000.0,2026-03-05,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2027,dps,30.0,2026-05-08,30.0,2026-05-08,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2027,eps,143.11,2026-05-08,143.11,2026-05-08,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2027,net_profit,40000000000.0,2026-05-08,40000000000.0,2026-05-08,0
7173,"Tokyo Kiraboshi Financial Group,Inc.",FY2027,ordinary_profit,58600000000.0,2026-05-08,58600000000.0,2026-05-08,0
7180,"Kyushu Financial Group,Inc.",FY2025,dps,18.0,2024-08-09,20.0,2025-02-13,1
7180,"Kyushu Financial Group,Inc.",FY2025,eps,58.94,2024-08-09,65.87,2025-02-13,1
7180,"Kyushu Financial Group,Inc.",FY2025,net_profit,25500000000.0,2024-08-09,28500000000.0,2025-02-13,1
7180,"Kyushu Financial Group,Inc.",FY2025,ordinary_profit,37000000000.0,2024-08-09,41500000000.0,2025-02-13,1
7180,"Kyushu Financial Group,Inc.",FY2026,dps,26.0,2025-05-12,27.0,2026-02-12,1
7180,"Kyushu Financial Group,Inc.",FY2026,eps,77.43,2025-05-12,80.88,2026-02-12,1
7180,"Kyushu Financial Group,Inc.",FY2026,net_profit,33500000000.0,2025-05-12,35000000000.0,2026-02-12,1
7180,"Kyushu Financial Group,Inc.",FY2026,ordinary_profit,48000000000.0,2025-05-12,50500000000.0,2026-02-12,1
7180,"Kyushu Financial Group,Inc.",FY2027,dps,38.0,2026-05-14,38.0,2026-05-14,0
7180,"Kyushu Financial Group,Inc.",FY2027,eps,104.56,2026-05-14,104.56,2026-05-14,0
7180,"Kyushu Financial Group,Inc.",FY2027,net_profit,45000000000.0,2026-05-14,45000000000.0,2026-05-14,0
7180,"Kyushu Financial Group,Inc.",FY2027,ordinary_profit,65000000000.0,2026-05-14,65000000000.0,2026-05-14,0
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2025,dps,104.0,2024-08-09,104.0,2025-02-14,0
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2025,eps,206.39,2024-08-09,313.5,2025-02-14,1
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2025,net_profit,79000000000.0,2024-08-09,120000000000.0,2025-02-14,1
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2025,net_sales,5960000000000.0,2024-08-09,6130000000000.0,2025-02-14,1
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2025,ordinary_profit,200000000000.0,2024-08-09,220000000000.0,2025-02-14,1
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2026,dps,124.0,2025-05-15,124.0,2026-02-13,0
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2026,eps,366.05,2025-05-15,430.79,2026-02-13,2
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2026,net_profit,136000000000.0,2025-05-15,159000000000.0,2026-02-13,1
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2026,net_sales,5640000000000.0,2025-05-15,5740000000000.0,2026-02-13,1
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2026,ordinary_profit,240000000000.0,2025-05-15,260000000000.0,2026-02-13,1
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2027,dps,50.0,2026-05-15,50.0,2026-05-15,0
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2027,eps,130.12,2026-05-15,130.12,2026-05-15,0
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2027,net_profit,141000000000.0,2026-05-15,141000000000.0,2026-05-15,0
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2027,net_sales,5130000000000.0,2026-05-15,5130000000000.0,2026-05-15,0
7181,"JAPAN POST INSURANCE Co.,Ltd.",FY2027,ordinary_profit,250000000000.0,2026-05-15,250000000000.0,2026-05-15,0
7182,"JAPAN POST BANK Co.,Ltd.",FY2025,dps,52.0,2024-08-09,56.0,2025-02-27,1
7182,"JAPAN POST BANK Co.,Ltd.",FY2025,eps,100.92,2024-08-09,110.6,2025-02-27,1
7182,"JAPAN POST BANK Co.,Ltd.",FY2025,net_profit,365000000000.0,2024-08-09,400000000000.0,2025-02-27,1
7182,"JAPAN POST BANK Co.,Ltd.",FY2025,ordinary_profit,525000000000.0,2024-08-09,575000000000.0,2025-02-27,1
7182,"JAPAN POST BANK Co.,Ltd.",FY2026,dps,66.0,2025-05-15,70.0,2026-02-13,1
7182,"JAPAN POST BANK Co.,Ltd.",FY2026,eps,131.43,2025-05-15,139.94,2026-02-13,2
7182,"JAPAN POST BANK Co.,Ltd.",FY2026,net_profit,470000000000.0,2025-05-15,500000000000.0,2026-02-13,1
7182,"JAPAN POST BANK Co.,Ltd.",FY2026,ordinary_profit,680000000000.0,2025-05-15,720000000000.0,2026-02-13,1
7182,"JAPAN POST BANK Co.,Ltd.",FY2027,dps,93.0,2026-05-15,93.0,2026-05-15,0
7182,"JAPAN POST BANK Co.,Ltd.",FY2027,eps,185.29,2026-05-15,185.29,2026-05-15,0
7182,"JAPAN POST BANK Co.,Ltd.",FY2027,net_profit,660000000000.0,2026-05-15,660000000000.0,2026-05-15,0
7182,"JAPAN POST BANK Co.,Ltd.",FY2027,ordinary_profit,955000000000.0,2026-05-15,955000000000.0,2026-05-15,0
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2025,dps,30.0,2024-08-02,30.0,2025-02-07,0
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2025,eps,188.55,2024-08-02,202.88,2025-02-07,1
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2025,net_profit,12000000000.0,2024-08-02,13000000000.0,2025-02-07,1
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2025,ordinary_profit,17800000000.0,2024-08-02,18900000000.0,2025-02-07,1
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2026,dps,36.0,2025-05-13,78.0,2026-02-06,2
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2026,eps,95.24,2025-05-13,222.12,2026-02-06,2
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2026,net_profit,6000000000.0,2025-05-13,14000000000.0,2026-02-06,2
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2026,ordinary_profit,9200000000.0,2025-05-13,20300000000.0,2026-02-06,2
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2027,dps,75.0,2026-05-12,75.0,2026-05-12,0
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2027,eps,212.83,2026-05-12,212.83,2026-05-12,0
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2027,net_profit,13000000000.0,2026-05-12,13000000000.0,2026-05-12,0
7184,"THE FIRST BANK OF TOYAMA,LTD.",FY2027,ordinary_profit,18000000000.0,2026-05-12,18000000000.0,2026-05-12,0
7186,"Yokohama Financial Group,Inc.",FY2025,dps,26.0,2024-08-05,27.0,2025-02-05,1
7186,"Yokohama Financial Group,Inc.",FY2025,eps,64.05,2024-08-05,67.91,2025-02-05,2
7186,"Yokohama Financial Group,Inc.",FY2025,net_profit,75000000000.0,2024-08-05,78500000000.0,2025-02-05,1
7186,"Yokohama Financial Group,Inc.",FY2025,ordinary_profit,109000000000.0,2024-08-05,120000000000.0,2025-02-05,1
7186,"Yokohama Financial Group,Inc.",FY2026,dps,34.0,2025-05-12,37.0,2026-02-05,1
7186,"Yokohama Financial Group,Inc.",FY2026,eps,83.66,2025-05-12,90.7,2026-02-05,2
7186,"Yokohama Financial Group,Inc.",FY2026,net_profit,95500000000.0,2025-05-12,103000000000.0,2026-02-05,1
7186,"Yokohama Financial Group,Inc.",FY2026,ordinary_profit,145000000000.0,2025-05-12,151000000000.0,2026-02-05,1
7186,"Yokohama Financial Group,Inc.",FY2027,dps,47.0,2026-05-12,47.0,2026-05-12,0
7186,"Yokohama Financial Group,Inc.",FY2027,eps,116.06,2026-05-12,116.06,2026-05-12,0
7186,"Yokohama Financial Group,Inc.",FY2027,net_profit,129000000000.0,2026-05-12,129000000000.0,2026-05-12,0
7186,"Yokohama Financial Group,Inc.",FY2027,ordinary_profit,191500000000.0,2026-05-12,191500000000.0,2026-05-12,0
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2025,dps,60.0,2024-08-05,75.0,2025-02-10,2
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2025,eps,192.46,2024-08-05,214.35,2025-02-10,1
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2025,net_profit,27000000000.0,2024-08-05,30000000000.0,2025-02-10,1
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2025,ordinary_profit,41000000000.0,2024-08-05,43700000000.0,2025-02-10,1
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2026,dps,90.0,2025-05-09,110.0,2026-02-09,1
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2026,eps,265.64,2025-05-09,265.64,2026-02-09,0
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2026,net_profit,37000000000.0,2025-05-09,37000000000.0,2026-02-09,0
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2026,ordinary_profit,55000000000.0,2025-05-09,55000000000.0,2026-02-09,0
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2027,dps,140.0,2026-05-12,140.0,2026-05-12,0
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2027,eps,344.62,2026-05-12,344.62,2026-05-12,0
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2027,net_profit,48000000000.0,2026-05-12,48000000000.0,2026-05-12,0
7189,"Nishi-Nippon Financial Holdings,Inc.",FY2027,ordinary_profit,69000000000.0,2026-05-12,69000000000.0,2026-05-12,0
7199,"Premium Group Co.,Ltd.",FY2025,dps,40.0,2024-07-26,40.0,2025-02-07,0
7199,"Premium Group Co.,Ltd.",FY2025,eps,139.57,2024-07-26,139.57,2025-02-07,0
7199,"Premium Group Co.,Ltd.",FY2025,net_profit,5400000000.0,2024-07-26,5400000000.0,2025-02-07,0
7199,"Premium Group Co.,Ltd.",FY2025,net_sales,40000000000.0,2024-07-26,40000000000.0,2025-02-07,0
7199,"Premium Group Co.,Ltd.",FY2026,dps,54.0,2025-05-15,54.0,2026-02-10,0
7199,"Premium Group Co.,Ltd.",FY2026,eps,160.79,2025-05-15,160.79,2025-11-14,0
7199,"Premium Group Co.,Ltd.",FY2026,net_profit,6100000000.0,2025-05-15,6100000000.0,2025-11-14,0
7199,"Premium Group Co.,Ltd.",FY2026,net_sales,42000000000.0,2025-05-15,42000000000.0,2026-02-10,0
7199,"Premium Group Co.,Ltd.",FY2027,dps,64.0,2026-05-11,64.0,2026-05-11,0
7199,"Premium Group Co.,Ltd.",FY2027,eps,178.74,2026-05-11,178.74,2026-05-11,0
7199,"Premium Group Co.,Ltd.",FY2027,net_profit,6900000000.0,2026-05-11,6900000000.0,2026-05-11,0
7199,"Premium Group Co.,Ltd.",FY2027,net_sales,51000000000.0,2026-05-11,51000000000.0,2026-05-11,0
7201,"NISSAN MOTOR CO.,LTD.",FY2025,dps,25.0,2024-07-25,25.0,2024-07-25,0
7201,"NISSAN MOTOR CO.,LTD.",FY2025,eps,81.95,2024-07-25,-22.31,2025-02-13,1
7201,"NISSAN MOTOR CO.,LTD.",FY2025,net_profit,300000000000.0,2024-07-25,-80000000000.0,2025-02-13,1
7201,"NISSAN MOTOR CO.,LTD.",FY2025,net_sales,14000000000000.0,2024-07-25,12500000000000.0,2025-02-13,2
7201,"NISSAN MOTOR CO.,LTD.",FY2025,operating_profit,500000000000.0,2024-07-25,120000000000.0,2025-02-13,2
7201,"NISSAN MOTOR CO.,LTD.",FY2026,dps,0.0,2025-05-13,0.0,2026-02-12,0
7201,"NISSAN MOTOR CO.,LTD.",FY2026,eps,-186.04,2026-02-12,-186.04,2026-02-12,0
7201,"NISSAN MOTOR CO.,LTD.",FY2026,net_profit,-650000000000.0,2026-02-12,-650000000000.0,2026-02-12,0
7201,"NISSAN MOTOR CO.,LTD.",FY2026,net_sales,12500000000000.0,2025-05-13,11900000000000.0,2026-02-12,2
7201,"NISSAN MOTOR CO.,LTD.",FY2026,operating_profit,-275000000000.0,2025-10-30,-60000000000.0,2026-02-12,1
7201,"NISSAN MOTOR CO.,LTD.",FY2027,dps,0.0,2026-05-13,0.0,2026-05-13,0
7201,"NISSAN MOTOR CO.,LTD.",FY2027,eps,5.72,2026-05-13,5.72,2026-05-13,0
7201,"NISSAN MOTOR CO.,LTD.",FY2027,net_profit,20000000000.0,2026-05-13,20000000000.0,2026-05-13,0
7201,"NISSAN MOTOR CO.,LTD.",FY2027,net_sales,13000000000000.0,2026-05-13,13000000000000.0,2026-05-13,0
7201,"NISSAN MOTOR CO.,LTD.",FY2027,operating_profit,200000000000.0,2026-05-13,200000000000.0,2026-05-13,0
7202,ISUZU MOTORS LIMITED,FY2025,dps,92.0,2024-08-07,92.0,2025-02-07,0
7202,ISUZU MOTORS LIMITED,FY2025,eps,213.71,2024-08-07,183.76,2025-02-07,2
7202,ISUZU MOTORS LIMITED,FY2025,net_profit,160000000000.0,2024-08-07,135000000000.0,2025-02-07,1
7202,ISUZU MOTORS LIMITED,FY2025,net_sales,3350000000000.0,2024-08-07,3250000000000.0,2025-02-07,1
7202,ISUZU MOTORS LIMITED,FY2025,operating_profit,260000000000.0,2024-08-07,230000000000.0,2025-02-07,1
7202,ISUZU MOTORS LIMITED,FY2025,ordinary_profit,275000000000.0,2024-08-07,245000000000.0,2025-02-07,1
7202,ISUZU MOTORS LIMITED,FY2026,dps,92.0,2025-05-14,92.0,2026-02-12,0
7202,ISUZU MOTORS LIMITED,FY2026,eps,182.58,2025-05-14,186.16,2026-02-12,3
7202,ISUZU MOTORS LIMITED,FY2026,net_profit,130000000000.0,2025-05-14,130000000000.0,2026-02-12,0
7202,ISUZU MOTORS LIMITED,FY2026,net_sales,3300000000000.0,2025-05-14,3300000000000.0,2026-02-12,0
7202,ISUZU MOTORS LIMITED,FY2026,operating_profit,210000000000.0,2025-05-14,210000000000.0,2026-02-12,0
7202,ISUZU MOTORS LIMITED,FY2027,dps,94.0,2026-05-13,94.0,2026-05-13,0
7202,ISUZU MOTORS LIMITED,FY2027,eps,232.82,2026-05-13,232.82,2026-05-13,0
7202,ISUZU MOTORS LIMITED,FY2027,net_profit,160000000000.0,2026-05-13,160000000000.0,2026-05-13,0
7202,ISUZU MOTORS LIMITED,FY2027,net_sales,3700000000000.0,2026-05-13,3700000000000.0,2026-05-13,0
7202,ISUZU MOTORS LIMITED,FY2027,operating_profit,260000000000.0,2026-05-13,260000000000.0,2026-05-13,0
7203,TOYOTA MOTOR CORPORATION,FY2025,dps,90.0,2024-11-06,90.0,2025-02-05,0
7203,TOYOTA MOTOR CORPORATION,FY2025,eps,265.04,2024-08-01,340.87,2025-02-05,2
7203,TOYOTA MOTOR CORPORATION,FY2025,net_profit,3570000000000.0,2024-08-01,4520000000000.0,2025-02-05,1
